Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
1119REG9	8000046        	PEARL HBR BTWN ARIZ & AIEA BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.371944	-157.947222	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN TALL POLE ON BUILDING ON FORD ISLAND WITH WEST SIDE OF ARIZONA MEMORIAL. ALIGN BUOY 25 WITH CONCRETE STRUCTURE IN WATER NEAR AM 13. NAVSTA
1119REG9	8000047        	PEARL HBR BTWN ARIZ & AIEA BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.374333	-157.943556	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN TALL POLE ON BUILDING ON FORD ISLAND WITH WEST SIDE OF ARIZONA MEMORIAL. 30 FEET EAST OF BOUY X-3-N.  ALIGN POLE BEHIND SKYLIGHT ON GREEN BUILDING TO EAST WITH TALLEST COCONUT TREE ON HILL BEHIND. GROUND DRAINAGE & WORK DRAINS. AIEA LANDING & FIRE SCHOOL, NAVSTA PEARL
1119REG9	8000048        	PEARL HBR E LOCH NEAR AIEA BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.376944	-157.939611	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN TALL POLE ON BUILDING ON FORD ISLAND WITH WEST SIDE OF ARIZONA MEMORIAL. 10 FEET WEST SIDE OF BOUY 4. REFUSE ON SHORE. RESIDENTIAL REFUSE, AIEA BAY. AIEA STREAM (THERMAL DISCHARGE). NATURAL WATER SOURCE (HC&S REFINERY).
1119REG9	8000049        	PEARL HBR E LOCH S OF KALAUAO / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.379306	-157.950694	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BUOY 27 WITH TALLEST PINE TREE ON FORD ISLAND. 10 FEET CHANNEL SIDE OF BOUY X7-S. KALAUAO SPRING NATURAL WATER SOURCE SEWER OVERFLOW LINE - 10" GROUND DRAINAGE & OLD FISH POND DRAINAGE MC GREW POINT HOUSING, PWC
1119REG9	8000050        	PEARL HBR E LOCH S OF KALAUAO / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	   21.3775	-157.951389	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BOUY 27 WITH TALLEST PINE TREE ON FORD ISLAND. ALIGN NORTH EDGE OF NORTH FUEL TANK ON EASTERN SHORE WITH PEAK OF ROOF OF GREEN WAREHOUSE ON SHORELINE NEAR HOMEPORT. NAVSTA
1119REG9	8000051        	PEARL HBR E LOCH S OF KALAUAO / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.375556	-157.952083	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN BOUY 27 WITH TALLEST PINE TREE ON FORD ISLAND. 10 FEET SHORESIDE OF BUOY 27. NAVSTA
1119REG9	8000052        	PEARL HBR E LOCH S OF WAIAU / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.383889	-157.965   	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN MOORING BUOY AM 13 WITH A "V" IN KEAWE TREE ON SHORELINE. ALIGN UTILITY POLES ON DOCK V-4. THERMAL OUTFALL HAWAIIAN ELECTRIC CO. SPRING FED FARM DRAINAGE SPRINGS - WATERCRESS FARMS, OICC MIDPAC WAIAU SPRINGS WAIAU STREAM NATURAL WATER SOURCE
1119REG9	8000053        	PEARL HBR E LOCH S OF WAIAU / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.378889	-157.9625  	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN MOORING BOUY AM 13 WITH A "V" IN KEAWE TREE ON SHORELINE. ALIGN A LIGHT GREEN STORAGE TANK BESIDE REFINERY WITH "A" FRAME BUILDING (CHURCH). THERMAL OUTFALL HAWAIIAN ELECTRIC CO.
1119REG9	8000054        	PEARL HBR N OF N END FORD IS. / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                       	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.375417	-157.960694	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	ALIGN MOORING BUOY AM 13 WITH A "V" IN KEAWE TREE ON SHORELINE. ALIGN CHANNEL SIDE OF DOCK F-13. SEWER LINE - 8" FORD ISLAND, NAVSTA PEARL
1119REG9	8000055        	PEARL HBR BTWN END PC PEN & FORD / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.373611	-157.970833	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	BETWEEN FORD ISLAND AND PEARL CITY PENINSULA.  ALIGNMENT WITH NORTH WALL OF SECOND NORTHERN MOST HANGAR (BEHIND MOORING F10) ON FORD ISLAND.  50 FEET FROM PIER.  ALIGN NORTH END OF V4 WITH WEST END OF GRAY BUILDING BY HAWAIIAN ELECTRIC. STORM DRAINAGE PIPES, 18" FUEL DOCKS, PEARL CITY PENINSULA, NSC PEARL
1119REG9	8000056        	PEARL HBR BTWN END PC PEN & FORD / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.372083	-157.969167	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	BETWEEN FORD ISLAND AND PEARL CITY PENINUSLA.  ALIGNMENT WITH NORTH WALL OF SECOND NORTHERN MOST HANGAR (BEHIND MOORING F10) ON FORD ISLAND. ALIGN HONULIULI WATER TANK WITH NORTH SIDE OF SMALL WHITE BUILDING BY DEGAUSSING STATION. OIL SLICKS OIL LEAKAGE, USS UTAH, NAVSTA
1119REG9	8000057        	PEARL HBR BTWN END PC PEN & FORD / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	   21.3705	-157.967361	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	BETWEEN FORD ISLAND AND PEARL CITY PENINSULA.  ALIGNMENT WITH NORTH WALL OF SECOND NORTHERN MOST HANGAR (BEHIND MOORING F10) ON FORD ISLAND. 50 FEET FROM PIER.  ALIGN THREE AIRFIELD LIGHT POLES ON FORD ISLAND TO SOUTH. OIL SLICKS OIL LEAKAGE, USS UTAH, NAVSTA
