
Honolulu, HI
Number of Stations = 494


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
75169	MTH IBT  KET SED  DRYUG/KG	METHYL ISOBUTYL KETONE      SEDIMENT,DRY WGT,UG/KG	2     	2     	1987-04-21	1987-07-14	  4.00E+01  	  4.90E+00  	  2.25E+01
75192	STYRENE  SED DRY  WGTUG/KG	STYRENE                     SEDIMENT,DRY WGT,UG/KG	3     	4     	1985-03-27	1987-07-14	  1.50E+01  	  2.30E+01  	  2.03E+01
75212	BNZYLALC SED DRY  WGTUG/KG	BENZYL ALCOHOL              SEDIMENT,DRY WGT,UG/KG	4     	5     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+02  	  1.40E+03
75315	BENZOICA SED DRY  WGTUG/KG	BENZOIC ACID                SEDIMENT,DRY WGT,UG/KG	4     	4     	1985-03-27	1987-07-14	  1.60E+03  	  7.31E+03  	  3.45E+03
75647	DBNZOFUR SED DRY  WGTUG/KG	DIBENZOFURAN                SEDIMENT,DRY WGT,UG/KG	4     	5     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+02  	  1.40E+03
76031	ACETONE  TISS WET WGTMG/KG	ACETONE                     TISSUE  ,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-02  	  5.60E-02  	  2.37E-02
76050	MTH ETH  KET TIS  WETMG/KG	METHYL ETHYL KETONE           TISSUE,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  1.10E-02  	  4.30E-02  	  2.17E-02
76138	2HEXANON TISS WET WGTMG/KG	2-HEXANONE                  TISSUE  ,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-02  	  5.00E-03  	  8.33E-03
76141	MTH IBT  KET TIS  WETMG/KG	METHYL ISOBUTYL KETONE        TISSUE,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-02  	  1.10E-02  	  1.03E-02
76164	STYRENE  TISS WET WGTMG/KG	STYRENE                     TISSUE  ,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  5.00E-03  	  5.00E-03  	  5.00E-03
76184	BNZYLALC TISS WET WGTMG/KG	BENZYL ALCOHOL              TISSUE  ,WET WGT,MG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
76287	BENZOICA TISS WET WGTMG/KG	BENZOIC ACID                TISSUE  ,WET WGT,MG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  5.00E+03  	  2.20E+03
76530	BIPHENYL TISS WET WGTMG/KG	BIPHENYL                    TISSUE  ,WET WGT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
76619	DBNZOFUR TISS WET WGTMG/KG	DIBENZOFURAN                TISSUE  ,WET WGT,MG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
76982	4CHLR3,5 DIMETHYL FNL UG/L	4-CHLORO-3,5-DIMETHYLPHENOL, IN WATER         UG/L	3     	3     	1987-02-23	1987-07-14	  1.00E+01  	  5.00E+01  	  2.33E+01
77041	CRBN DIS TOTAL    UG/L    	CARBON DISULFIDE                  WHOLE WATER,UG/L	4     	4     	1984-04-05	1987-07-14	  1.00E+01  	  5.00E+00  	  6.25E+00
77057	VINYL AC TOTAL    UG/L    	VINYL ACETATE                     WHOLE WATER,UG/L	4     	4     	1984-04-05	1987-07-14	  1.00E+01  	  1.00E+01  	  1.00E+01
77089	ANILINE  TOTAL    UG/L    	ANILINE                           WHOLE WATER,UG/L	2     	5     	1982-02-01	1985-03-27	  1.00E+01  	  1.00E+01  	  1.00E+01
77103	2HEXANON TOTAL    UG/L    	2-HEXANONE                        WHOLE WATER,UG/L	4     	4     	1984-04-05	1987-07-14	  1.00E+01  	  1.00E+01  	  1.00E+01
77128	STYRENE  TOTAL    UG/L    	STYRENE                           WHOLE WATER,UG/L	9     	9     	1984-04-05	1987-07-14	  2.00E-01  	  5.00E-01  	  2.43E+00
77135	O-XYLENE TOTAL    UG/L    	O-XYLENE                          WHOLE WATER,UG/L	4     	4     	1984-04-05	1987-07-14	  5.00E+00  	  5.00E+00  	  5.00E+00
77146	P-CRESOL TOTAL    UG/L    	P-CRESOL                          WHOLE WATER,UG/L	3     	3     	1987-02-23	1987-07-14	  1.00E+01  	  5.00E+01  	  2.33E+01
77147	BNZYLALC TOTAL    UG/L    	BENZYL ALCOHOL                    WHOLE WATER,UG/L	4     	8     	1982-02-01	1987-07-14	  1.00E+01  	  5.00E+01  	  1.50E+01
77152	O-CRESOL TOTAL    UG/L    	O-CRESOL                          WHOLE WATER,UG/L	3     	3     	1987-02-23	1987-07-14	  1.00E+01  	  5.00E+01  	  2.33E+01
77163	1,3DCLPR TOTAL    UG/L    	1,3-DICHLOROPROPENE-1             WHOLE WATER,UG/L	2     	2     	1979-06-05	1992-07-01	  1.00E+00  	  4.00E+00  	  2.50E+00
77170	2,2DCLPR TOTAL    UG/L    	2,2-DICHLOROPROPANE               WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
77173	1,3DCLPR TOTAL    UG/L    	1,3-DICHLOROPROPANE               WHOLE WATER,UG/L	5     	5     	1986-05-19	1986-09-02	  2.00E-01  	  5.00E-01  	  3.80E-01
77247	BENZOICA TOTAL    UG/L    	BENZOIC ACID                      WHOLE WATER,UG/L	4     	7     	1982-02-01	1987-07-14	  1.00E+01  	  5.00E+01  	  4.43E+01
77416	2MNAPTHA TOTAL    UG/L    	2-METHYLNAPHTHALENE               WHOLE WATER,UG/L	4     	8     	1982-02-01	1987-07-14	  1.00E+01  	  5.00E+01  	  1.50E+01
77443	1,2,3TCP TOTAL    UG/L    	1,2,3-TRICHLOROPROPANE            WHOLE WATER,UG/L	37    	609   	1983-08-30	1987-06-10	   .00E+00  	  9.90E-01  	  6.80E-01
77562	1112TCLE TOTAL    UG/L    	1,1,1,2-TETRACHLOROETHANE         WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
77596	DBRMETHA TOTAL    UG/L    	METHYLENE BROMIDE                 WHOLE WATER,UG/L	3     	3     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
77641	N-TRIDEC TOTAL    UG/L    	N-TRIDECANE                       WHOLE WATER,UG/L	5     	5     	1986-05-19	1986-09-02	  2.00E-01  	  5.00E-01  	  3.80E-01
77687	245TCLPH TOTAL    UG/L    	2,4,5-TRICHLOROPHENOL             WHOLE WATER,UG/L	4     	7     	1982-02-01	1987-07-14	  1.00E+01  	  5.00E+01  	  3.86E+01
77689	DBNZLAMN TOTAL    UG/L    	DIBENZYLAMINE                     WHOLE WATER,UG/L	2     	4     	1982-02-01	1985-03-27	  1.00E+01  	  5.00E+01  	  3.00E+01
77779	DBRDCLM  TOTAL    UG/L    	DIBROMODICHLOROMETHANE            WHOLE WATER,UG/L	73    	884   	1979-06-05	1987-06-10	   .00E+00  	  9.00E-03  	  1.74E-01
77970	CHLORO   TOLUENE  UG/L    	CHLOROTOLUENE IN WATER  UG/L                      	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
78008	ENDRIN   KETONE   UG/L    	ENDRIN KETONE IN WATER  UG/L                      	3     	3     	1987-02-23	1987-07-14	  1.00E-01  	  1.00E-01  	  1.00E-01
78113	ETH BENZ WH WTR   UG/L    	ETHYL BENZENE WHOLE WATER SAMPLE  UG/L            	5     	5     	1986-05-19	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
78133	4-METHYL -2-PNTN  HOH UG/L	4-METHYL-2-PENTANONE IN WATER  UG/L               	3     	3     	1985-03-27	1987-07-14	  1.00E+01  	  1.00E+01  	  1.00E+01
78142	O-NITRO  ANILINE  WW UG/L 	ORTHO NITROANILINE IN WHOLE WATER  UG/L           	3     	3     	1987-02-23	1987-07-14	  5.00E+01  	  5.00E+01  	  5.00E+01
78211	ENDRINKE TISWETWT MG/KG   	ENDRIN KETONE IN FISH TISSUE       WETWTMG/KG     	3     	3     	1987-02-24	1987-07-14	  1.60E-02  	  4.00E-02  	  3.20E-02
78299	2NITRANL DRY WT.  SEDUG/KG	2-NITROANILINE IN SEDIMENT, DRY WEIGHT       UG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  3.30E+03  	  2.17E+03
78300	3-NITRO  ANILINE  TOT UG/L	3-NITROANILINE, TOTAL, IN WATER               UG/L	3     	3     	1987-02-23	1987-07-14	  5.00E+01  	  5.00E+01  	  5.00E+01
78361	VINYLACT SEDIMENT WETMG/KG	VINYL ACETATE                         SEDWETWTMG/K	1     	1     	1987-04-21	1987-04-21	  4.00E+01  	  4.00E+01  	  4.00E+01
78395	2MTHPHEN SEDIMENT WETMG/KG	2-METHYLPHENOL                       SEDWETWTMG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+03  	  3.30E+02  	  1.32E+03
78396	4MTHPHEN SEDIMENT WETMG/KG	4METHYLPHENOL                        SEDWETWTMG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+03  	  3.30E+02  	  1.32E+03
78401	245TCLPH SEDIMENT DRYUG/KG	2,4,5-TRICHLOROPHENOL IN SEDIMENT,DRY WEIGHT,UG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  3.30E+03  	  2.17E+03
78498	VINLACET SED, DRY WT.UG/KG	VINYL ACETATE, SEDIMENT, DRY WEIGHT,         UG/KG	2     	2     	1987-04-21	1987-07-14	  1.40E+02  	  4.00E+01  	  9.00E+01
78544	CARBON   DISULFID UG/KG   	CARBON DISULFIDE IN SEDIMENT  UG/KG               	3     	3     	1985-03-27	1987-07-14	  2.00E+01  	  5.50E+01  	  2.67E+01
78866	ANILINE  DRY WGT  SEDUG/KG	ANILINE IN SEDIMENT               DRY WEIGHT UG/KG	1     	1     	1985-03-27	1985-03-27	  1.51E+03  	  1.51E+03  	  1.51E+03
78867	4-CHLANL DRY WGT  SEDUG/KG	4-CHLOROANILINE IN SEDIMENT       DRY WEIGHT UG/KG	4     	4     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+02  	  1.37E+03
78869	3NITRANL DRY WGT  SEDUG/KG	3-NITROANILINE IN SEDIMENT        DRY WEIGHT UG/KG	4     	4     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+03  	  2.00E+03
78870	4NITRANL DRY WGT  SEDUG/KG	4-NITROANILINE IN SEDIMENT        DRY WEIGHT UG/KG	4     	4     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+03  	  2.00E+03
78907	HEXCLBPH FISH TIS WETMG/KG	HEXACHLOROBIPHENYLS IN FISH TISSUE WET WGT.  MG/KG	2     	2     	1987-07-16	1987-07-29	  2.66E-01  	  4.52E-03  	  1.35E-01
78922	NONACHLR TRNS TIS WETMG/KG	NONACHLOR, TRANS, TISSUE, WET WEIGHT         MG/KG	2     	2     	1987-07-16	1987-07-29	  1.09E-02  	  8.82E-02  	  4.96E-02
78923	NONACHLR CIS  TIS WETMG/KG	NONACHLOR, CIS, TISSUE, WET WEIGHT           MG/KG	2     	2     	1987-07-16	1987-07-29	  4.47E-02  	  5.66E-03  	  2.52E-02
79025	CHLORDAN A-FISH   WW UG/KG	CHLORDANE, ALPHA, IN FISH  WET WEIGHT  UG/KG      	3     	3     	1987-02-24	1987-07-14	  4.00E-02  	  8.00E-02  	  5.33E-02
79026	1234TET  CLRBENZ  TISMG/KG	1,2,3,4,-TETRACHLOROBENZENE IN FISH WET WGT  MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
79040	DBENAHAN TISWETWT MG/KG   	DIBENZ(A,H)ANTHRACENE                TISWETWTMG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
79059	ACENAPTN FISH TIS DRYMG/KG	ACENAPHTHENE                         TISDRYWTMG/KG	2     	2     	1987-04-21	1987-07-14	  1.20E+03  	  6.00E+02  	  9.00E+02
79111	VINYLACT FISH TIS DRYMG/KG	VINYL ACETATE                         TISDRYWTMG/K	1     	1     	1987-04-21	1987-04-21	  1.00E-02  	  1.00E-02  	  1.00E-02
79178	PCB-1242 FISH TIS DRYMG/KG	PCB-1242                             TISDRYWTMG/KG	2     	22    	1973-10-01	1977-10-01	  1.00E+00  	  1.00E-01  	  2.23E-01
79179	PCB-1254 FISH TIS DRYMG/KG	PCB-1254                             TISDRYWTMG/KG	2     	68    	1970-10-01	1986-10-01	  1.00E+00  	  6.20E-01  	  3.51E-01
79182	PCB-1248 FISH TIS DRYMG/KG	PCB-1248                             TISDRYWTMG/KG	2     	24    	1977-10-01	1986-10-01	  1.00E-01  	  7.00E-01  	  2.00E-01
79183	PCB-1260 FISH TIS DRYMG/KG	PCB-1260                             TISDRYWTMG/KG	2     	40    	1973-10-01	1986-10-01	  1.00E-01  	  6.00E-01  	  2.13E-01
79531	3,4BENZO FLRNTHEN WASMG/KG	3,4-BENZOFLUORANTHENE IN WASTE               MG/KG	1     	1     	1992-07-01	1992-07-01	  1.00E+01  	  1.00E+01  	  1.00E+01
81010	BOD5     REMOVAL  PERCENT 	BOD, PERCENT REMOVAL, 5 DAY                      %	1     	70    	1986-01-01	1991-12-01	  1.00E+01  	  7.00E+00  	  2.54E+01
81011	SUS SOL  REMOVAL  PERCENT 	SOLIDS, SUSPENDED (PERCENT REMOVAL)               	1     	70    	1986-01-01	1991-12-01	  5.40E+01  	  8.00E+01  	  6.60E+01
81292	AZINPHOS ETHYL    TOT UG/L	AZINPHOSETHYL C12H16N3O3PS2WHOLE WATER SAMPLE UG/L	3     	3     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
81293	COUMAPHS TOT      UG/L    	COUMAPHOS(C14H16CLO5PS)    WHOLE WATER SAMPLE UG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
81302	DIBENZO  FURAN    TOT UG/L	DIBENZOFURAN(C12H8O)       WHOLE WATER SAMPLE UG/L	4     	8     	1982-02-01	1987-07-14	  1.00E+01  	  5.00E+01  	  1.50E+01
81312	PCBS     FISH WET WGTMG/KG	POLYCHLORINATEDBIPHENYLS FISH TISSUE WET WGT MG/KG	3     	3     	1986-10-01	1987-07-29	  1.00E-01  	  6.91E-01  	  2.66E-01
81327	DICHLORO PROPANE  TOT UG/L	DICHLOROPROPANE            WHOLE WATER SAMPLE UG/L	2     	2     	1986-08-25	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
81333	DICLBENZ ISOMER   TOT UG/L	DICHLOROBENZENE ISOMER     WHOLE WATER SAMPLE UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81501	PENTACL  ETHANE   TOT UG/L	PENTACHLOROETHANE              WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
81522	DIBROMO  ETHANE   TOT UG/L	DIBROMOETHANE                  WHL WATER SMPL UG/L	70    	843   	1977-04-15	1987-06-10	   .00E+00  	  9.60E+00  	  9.39E-01
81551	XYLENE    TOT UG/L        	XYLENE                         WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81552	ACETONE   TOT UG/L        	ACETONE                        WHL WATER SMPL UG/L	4     	4     	1984-04-05	1987-07-14	  1.00E+01  	  1.00E+01  	  1.00E+01
81555	BROMO    BENZENE  TOT UG/L	BROMOBENZENE                   WHL WATER SMPL UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
81574	DICHLORO ETHYLENE TOT UG/L	DICHLOROETHYLENE               WHL WATER SMPL UG/L	4     	4     	1983-08-30	1986-05-19	  1.00E+00  	  2.00E-01  	  4.00E-01
81595	MTH ETH  KETONE   TOT UG/L	METHYL ETHYL KETONE            WHL WATER SMPL UG/L	2     	2     	1987-04-21	1987-07-14	  1.00E+01  	  1.30E+01  	  1.15E+01
81614	NO.INDV. IN THE   SAMPLE  	NUMBER OF INDIVIDUALS IN THE SAMPLE               	3     	21    	1972-07-28	1972-07-28	  1.00E+00  	  1.00E+00  	  1.00E+00
81637	SHELFISH SPECIES  NUMERIC 	SHELLFISH SPECIES NUMERIC CODE                    	3     	3     	1972-07-28	1972-07-28	  2.41E+02  	  2.41E+02  	  2.41E+02
81644	MTXCHLOR FISH WET WGT UG/G	METHOXYCHLOR IN FISH TISSUE,UG/G WET WEIGHT       	6     	7     	1981-04-15	1987-07-29	  2.00E-02  	  8.00E-02  	  3.36E-02
81645	MIREX  F ISH WETW GT UG/G 	MIREX IN FISH TISSUE WET WEIGHT UG/G              	4     	14    	1981-10-01	1987-07-29	  1.00E-02  	  2.50E-03  	  8.93E-03
81649	PCB-1262 TOT      UG/L    	PCB - 1262          IN THE WHOLE WATER SAMPLE UG/L	2     	2     	1983-02-01	1983-03-29	  1.00E+00  	  1.00E+00  	  1.00E+00
81652	TREFLAN  FISH WET WGTMG/KG	TREFLAN IN FISH TISSUE WET WEIGHT MG/KG           	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
81660	FE FISH  WET WGT  MG/KG   	IRON IN FISH TISSUE WET WEIGHT MG/KG              	3     	18    	1972-07-28	1972-07-28	  1.20E+02  	  8.40E+01  	  4.52E+01
81680	DICHLORO ETHANE   TOT MG/L	DICHLOROETHANE IN THE WHOLE WATER SAMPLE MG/L     	3     	3     	1983-08-30	1986-09-02	  1.00E+00  	  2.00E-01  	  4.67E-01
81743	ARSENIC  SHELL    WETMG/KG	ARSENIC IN SHELLFISH TISSUE WET WEIGHT PPM (MG/KG)	3     	3     	1972-07-28	1972-07-28	  1.30E-01  	  9.00E-02  	  8.67E-02
81746	COPPER   SHELL    WETMG/KG	COPPER IN SHELLFISH TISSUE WET WEIGHT PPM(MG/KG)  	3     	3     	1972-07-28	1972-07-28	  4.50E+00  	  5.50E+00  	  4.83E+00
81748	LEAD     SHELL    WETMG/KG	LEAD IN SHELLFISH TISSUE WET WEIGHT PPM(MG/KG)    	3     	3     	1972-07-28	1972-07-28	  1.00E-01  	  3.50E-01  	  1.10E+00
81749	ZINC     SHELL    WETMG/KG	ZINC IN SHELLFISH TISSUE WET WEIGHT PPM(MG/KG)    	3     	3     	1972-07-28	1972-07-28	  1.00E-01  	  1.00E-01  	  1.00E-01
81758	ETHOPROP WHL WAT  UG/L    	ETHOPROP IN THE WHOLE WATER SAMPLE UG/L           	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
81760	O,P'-DDE FISH WET WGTMG/KG	O,P'-DDE IN FISH TISSUE WET WEIGHT MG/KG          	2     	3     	1981-04-15	1985-03-27	  2.00E-03  	  5.00E-02  	  1.80E-02
81807	DURSBAN  FISH WET WGTMG/KG	DURSBAN IN FISH TISSUE WET WEIGHT MG/KG           	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
81811	NICKEL   SHELLWET WGTMG/KG	NICKEL IN SHELLFISH TISSUE        WET WEIGHT MG/KG	3     	3     	1972-07-28	1972-07-28	  2.80E+01  	  8.00E-01  	  1.11E+01
81813	IRON     SHELLWET WGTMG/KG	IRON IN SHELLFISH TISSUE          WET WEIGHT MG/KG	3     	3     	1972-07-28	1972-07-28	  1.45E+02  	  3.30E+01  	  1.24E+02
81823	PCA FISH TIS WET  WGTMG/KG	PENTACHLOROANISOLE(PCA)INFISH TISSUE WET WGT MG/KG	4     	14    	1981-10-01	1987-07-29	  1.00E-02  	  2.50E-03  	  8.93E-03
81896	DDE TOT  TISS WET WGTMG/KG	DDE TOTAL               IN TISSUE WET WEIGHT MG/KG	2     	68    	1970-10-01	1986-10-01	  1.00E-01  	  9.00E-02  	  2.94E-01
81944	DDT,DDE& DDD TISS WETMG/KG	DDT(INCLUDES DDE & DDD) IN TISSUE WET WEIGHT MG/KG	1     	1     	1986-10-01	1986-10-01	  1.60E-01  	  1.60E-01  	  1.60E-01
81987	SED PART SIZE %>  9.00PHI 	TOTAL SEDIMENT PARTICLE SIZE %COARSER THAN 9.00PHI	2     	68    	1970-10-01	1986-10-01	  1.00E-02  	  9.40E-01  	  2.47E-01
82004	DACTHAL  TISS     WETMG/KG	DACTHAL IN TISSUE SAMPLE          WET WEIGHT MG/KG	2     	18    	1979-10-01	1986-10-01	  1.00E-02  	  1.00E-02  	  1.00E-02
82028	RATIO    FEC COL  FEC STRP	RATIO OF FECAL COLIFORM TO FECAL STREPTOCOCCI(CAL)	20    	198   	1973-11-05	1989-03-06	  1.00E+01  	  9.80E+00  	  1.09E+01
82029	OXYCHLRD TISS     WETMG/KG	OXYCHLORDANE IN TISSUE SAMPLE     WET WEIGHT MG/KG	4     	20    	1979-10-01	1987-07-29	  1.00E-02  	  9.00E-02  	  1.44E-01
82079	TURBIDTY LAB      NTU     	TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU  	64    	6250  	1973-01-02	1997-10-20	  1.00E+01  	  9.90E-01  	  3.30E+00
82195	THIOCARB AMATES   UG/L    	THIOCARBAMATES       IN WATER                 UG/L	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
82227	TRICHLOR PHENATE  UG/L    	TRICHLOROPHENATE (ISOMERS) IN WATER           UG/L	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
82617	DISULFTN WATR TOT REC UG/L	DISULFOTON, WHOLE WATER, TOTAL RECOVERABLE    UG/L	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
82700	CF/100ML                  	CLOSTRIDIUM PORFRINGENS, MF              CFU/100ML	58    	3991  	1992-10-06	1998-12-29	  1.00E+02  	  9.90E+01  	  4.10E+01
84005	FISH     SPECIES  F &WL   	FISH SPECIES CODE-FISH & WILDLIFE SER             	7     	89    	1970-10-01	1987-07-29	BWR         	UNK         	
84007	ANATOMY  ALPHA    CODE    	ANATOMY ALPHA CODE                                	5     	24    	1972-07-28	1987-07-29	FILET       	WHORG       	
84008	LIFE     STYLE/   HABITAT 	LIFE STYLE/HABITAT OF THEINDIVIDUALS IN THE SAMPLE	3     	21    	1972-07-28	1972-07-28	  6.00E+02  	  6.00E+02  	  6.00E+02
84009	SHELFISH SPECIES  ALPHA   	SHELLFISH SPECIES ALPHANUMERIC CODE               	3     	3     	1972-07-28	1972-07-28	SU          	SU          	
84104	DIOXIN   STUDY    ALPHACOD	DIOXIN STUDY                            ALPHA CODE	2     	3     	1987-07-16	1987-07-29	DY          	DY          	
85675	TRICLBEN 135TIS   WETMG/KG	TRICHLOROBENZENE,1,3,5-        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85676	TRICLBEN 123TIS   WETMG/KG	TRICHLOROBENZENE,1,2,3-        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85677	TETCLBEN 1245TIS  WETMG/KG	TETRACHLOROBENZENE,1,2,4,5-    TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85678	TETCLBEN 1235TIS  WETMG/KG	TETRACHLOROBENZENE,1,2,3,5-    TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85679	PENCLBEN TIS,WET  WT,MG/KG	PENTACHLOROBENZENE             TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85680	DIPNDISU TIS,WET  WT,MG/KG	DIPHENYL DISULFIDE             TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85681	OCTCLSTY TIS,WET  WT,MG/KG	OCTACHLOROSTYRENE              TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85682	NITROFEN TIS,WET  WT,MG/KG	NITROFEN                       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85683	PERTHANE TIS,WET  WT,MG/KG	PERTHANE                       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85684	DICOFOL  TIS,WET  WT,MG/KG	DICOFOL (KELTHANE)             TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
85759	NITRANL2 WET WT   TISMG/KG	NITROANILINE, 2- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  5.00E+03  	  2.20E+03
85760	CHLANL 4 WET WT   TISMG/KG	CHLORANILINE, 4- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
85761	VINYLACT WET WT   TISMG/KG	VINYL ACETATE, TISSUE, WET WT,               MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-02  	  1.00E-02  	  1.00E-02
85762	NITRANL4 WET WT   TISMG/KG	NITROANILINE, 4- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  5.00E+03  	  2.20E+03
85763	NITRANL3 WET WT   TISMG/KG	NITROANILINE, 3- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  1.60E+03  	  5.00E+03  	  2.20E+03
85766	MEPHENO4 WET WT   TISMG/KG	METHYLPHENOL, 4- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
85767	MEPHENO2 WET WT   TISMG/KG	METHYLPHENOL, 2- , TISSUE, WET WT,           MG/KG	3     	3     	1987-02-23	1987-07-14	  3.30E+02  	  5.00E+03  	  1.78E+03
85768	CBDISULF WET WT   TISMG/KG	CARBON DISULFIDE, TISSUE, WET WT,            MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-02  	  5.00E-03  	  6.67E-03
85791	ENDRINKE SED DRY  WT UG/KG	ENDRIN KETONE, SEDIMENT, DRY WT,(SF)         UG/KG	3     	3     	1987-02-23	1987-07-14	  3.21E+02  	  6.50E+01  	  1.45E+02
85811	_CHLORO- ETHANE   EFF UG/L	CHLOROETHANE, EFFLUENT                        UG/L	1     	1     	1992-07-01	1992-07-01	  2.50E+01  	  2.50E+01  	  2.50E+01
